1999_eps_fc,2000_eps_fc,2001_eps_fc,2002_eps_fc,2003_eps_fc,2004_eps_fc,2005_eps_fc,2006_eps_fc,2007_eps_fc,2008_eps_fc,2009_eps_fc,2010_eps_fc,2011_eps_fc,2012_eps_fc,2013_eps_fc,2014_eps_fc,2015_eps_fc,2016_eps_fc,2017_eps_fc,2018_eps_fc,2019_eps_fc
0.3,0.35425,0.40900000000000003,0.4835,0.5299999999999999,0.574,0.6395,0.7395,0.8162499999999999,0.91725,0.90175,1.024,1.089,0.9935,1.01725,1.0875,1.09375,1.14675,1.262,1.3777499999999998,1.3395000000000001
0.204,0.251,0.31925,0.39175,0.42425,0.52475,0.47324999999999995,0.47825000000000006,0.5165,0.598,0.486,0.5045000000000001,0.5479999999999999,0.519,0.54725,0.55025,0.5095,0.575,0.6332500000000001,0.7170000000000001,0.6754999999999999
,,0.461,0.5205,0.5309999999999999,0.6074999999999999,0.67875,0.8202499999999999,0.97575,0.8817499999999999,0.6492500000000001,0.6629999999999999,0.72375,0.67525,0.8425,1.00925,1.0502500000000001,1.078,1.26625,1.42825,1.38625
0.34800000000000003,0.36924999999999997,0.38425000000000004,0.437,0.5025000000000001,0.57275,0.648,0.65025,0.7555000000000001,0.865,0.9047499999999999,0.8715,0.9722500000000001,0.9500000000000001,0.95075,1.04425,1.01875,0.87275,0.9407500000000001,1.02525,1.09375
0.0815,0.0215,0.11025000000000001,0.201,0.32375,0.439,0.43674999999999997,0.49775,0.4,0.3355,0.36925,0.36650000000000005,0.363,0.31575,0.4085,0.441,0.47950000000000004,0.41650000000000004,0.5935,1.1055000000000001,1.3395000000000001
0.44599999999999995,0.5315,0.46,0.28700000000000003,0.29025,0.44225000000000003,0.68875,0.8714999999999999,1.05675,1.3147499999999999,0.71675,0.5925,1.42625,1.7349999999999999,1.6182500000000002,1.6039999999999999,1.7670000000000001,1.4629999999999999,1.7742499999999999,2.411,2.77125
0.20074999999999998,0.29075,0.34299999999999997,0.42400000000000004,0.56725,0.9105,1.2759999999999998,0.73925,-0.36650000000000005,-0.27325,-0.5365,-0.0945,-0.027500000000000004,0.133,0.31725,0.306,0.34500000000000003,0.387,0.54525,0.8115,0.824
,,,,,,0.10899999999999999,0.26975000000000005,0.39499999999999996,0.3385,0.18175,0.38475,0.38625,0.5095,0.74225,1.1325,1.1065,1.1644999999999999,1.47275,1.94875,1.89975
0.19574999999999998,0.26475000000000004,0.3315,0.06775,0.1375,0.21200000000000002,0.2555,0.28200000000000003,0.315,0.34175,0.28525,0.33125,0.401,0.49850000000000005,0.5335,0.5925,0.631,0.6705,0.7172499999999999,0.8905000000000001,1.0002499999999999
,,,,,,0.79,0.6094999999999999,0.58075,0.16049999999999995,0.010250000000000002,-0.05399999999999999,-0.043500000000000004,-0.03175,0.017,0.07625000000000001,0.14250000000000002,0.23450000000000004,0.33649999999999997,0.3945000000000001,0.47
,,,,,,,,,0.7885,0.7895,0.9682499999999999,1.14775,1.28825,1.387,1.2005,1.0175,1.15975,1.2475,1.1440000000000001,1.2235
0.9717500000000001,1.0695,1.05475,1.04725,0.9375,1.0122499999999999,1.063,1.22525,1.27,1.00325,0.47950000000000004,1.16525,1.454,1.4595,1.6087500000000001,1.71725,1.7635,1.7697500000000002,2.04425,2.628,2.7845
0.35425,0.20274999999999999,0.21625,0.316,0.35324999999999995,0.3775,0.46924999999999994,0.44375,0.48550000000000004,0.5157499999999999,0.35750000000000004,0.46924999999999994,0.57025,0.607,0.7902499999999999,0.93175,0.8995000000000001,0.82325,0.86825,0.658,0.57025
0.73,0.80125,0.97525,0.8764999999999998,0.7565,0.634,0.684,0.7597499999999999,0.6185,0.60325,0.6067499999999999,0.7122499999999998,0.75525,0.8472500000000001,0.8982499999999999,0.8964999999999999,0.99475,1.03475,0.9390000000000001,1.109,1.2532500000000002
0.44625000000000004,0.463,0.312,0.33649999999999997,0.37224999999999997,0.46649999999999997,0.55725,0.6107499999999999,0.6415000000000001,0.54525,0.31475,0.5872499999999999,0.81825,0.987,0.9962500000000001,1.17025,1.402,1.4732499999999997,1.46,1.4537499999999999,1.497
0.2765,0.351,0.44299999999999995,0.415,0.457,0.46125,0.509,0.54225,0.5904999999999999,0.5555,0.41425,0.7065,0.61525,0.5562499999999999,0.5875,0.556,0.52125,0.59375,0.5305,0.56375,0.611
0.037,0.07125,0.095,0.14625000000000002,0.1505,0.18874999999999997,0.2575,0.17900000000000002,0.23675,0.3555,0.46299999999999997,0.6105,0.9235000000000001,1.17025,1.38875,1.486,1.8449999999999998,1.77025,1.06975,1.08525,0.9217500000000001
,,0.141,0.4895,0.58575,0.7682499999999999,1.12075,1.4220000000000002,1.7467499999999998,0.7759999999999999,1.1485,1.384,1.5777499999999998,1.669,2.04825,2.34825,2.394,2.4160000000000004,2.674,2.9977499999999995,2.9932499999999997
,,,,,,0.46499999999999997,0.34325,0.22875,0.47775,0.563,0.715,0.82625,0.9955,1.1735,1.2715,1.4577499999999999,1.70425,1.82575,1.863,1.8715000000000002
,,,,,,,,,,,,,1.7105000000000001,1.4325,1.54575,1.68825,0.77375,0.8745,2.1435,2.0382499999999997
0.1455,0.1455,0.251,0.21275000000000002,0.251,0.219,0.26075,0.46524999999999994,0.61075,0.75925,0.7175,0.59975,0.89625,1.25775,1.565,1.6015000000000001,1.78125,1.64975,1.5785,1.9035,2.3095
,,,,,,0.05400000000000001,0.12075,0.1625,0.21100000000000002,0.17525000000000002,0.212,0.2085,0.317,0.389,0.4745,0.35725,0.43675,0.506,0.6792499999999999,0.87375
-0.08124999999999999,0.39225,0.29225,0.11850000000000002,0.60075,0.63125,0.6855,0.5932499999999999,0.5714999999999999,0.8702499999999999,-0.09075,0.41375,0.80325,1.0030000000000001,1.1047500000000001,1.1305,-0.073,-0.15974999999999995,0.35750000000000004,1.50675,1.874
,,,,,,,,,,,,,,,,0.3193333333333333,0.36975,0.449,0.57775,0.6792499999999999
0.06525,0.1245,0.12825,0.11474999999999999,0.16425,0.2605,0.27725,0.394,0.48450000000000004,0.5417500000000001,0.47375,0.565,0.7522500000000001,0.8835000000000001,1.10225,1.232,1.1,0.9940000000000001,0.99925,0.7862500000000001,0.815
,,,,,,,,,,,,,,,0.2366666666666667,1.0135,1.01025,1.13125,1.223,1.28225
0.5,0.555,0.292,0.3827499999999999,0.31625000000000003,0.54525,0.5717500000000001,0.706,0.6992500000000001,0.602,0.12300000000000001,0.45200000000000007,0.6415,0.42324999999999996,0.52525,0.8510000000000001,1.1239999999999999,1.4124999999999999,1.77975,2.11,2.32075
,,,,,,-4.1445,3.153,2.6405,2.46025,3.13975,1.9315,-0.6202500000000002,2.7635,4.6114999999999995,5.51375,5.23075,4.0765,-0.0552499999999998,0.9127499999999997,4.780749999999999
,,,,,,0.37,0.494,0.6352499999999999,0.6062500000000001,0.16325,0.06325,0.11525,0.119,0.1705,0.1815,0.24275000000000002,0.33075,0.254,0.36775,0.35525
,,,,,,-0.675,-0.5365,-0.45325000000000004,-0.31225,-0.28975000000000006,-0.37174999999999997,-0.5225,0.6975,1.802,2.491,3.0125,2.741,3.665,4.951499999999999,6.097
0.498,0.466,0.46624999999999994,0.5467500000000001,0.5814999999999999,0.60125,0.59525,0.6755,0.5867500000000001,0.2665,-0.29950000000000004,-0.175,1.734723475976807e-18,0.15725,0.20500000000000002,0.20575,0.19275000000000003,0.20775,0.24425,0.3475,0.38475
0.18824999999999997,0.23299999999999998,0.16724999999999998,0.01625,0.0065,0.1595,0.32175,0.39799999999999996,0.45425,0.391,0.04675,0.10425000000000001,0.244,0.35524999999999995,0.451,0.5365,0.6637499999999998,0.68125,0.6425,0.8540000000000001,0.9754999999999999
0.1825,0.25066666666666665,0.23125000000000004,0.17766666666666667,0.18350000000000002,0.27775,0.32075,0.4115,0.50475,0.512,0.224,0.42374999999999996,0.5349999999999999,0.60025,0.6895,0.78025,0.87325,0.87,1.18475,1.65,1.7710000000000001
0.31224999999999997,0.35999999999999993,0.41525,0.42400000000000004,0.4515,0.46025,0.589,0.7434999999999999,0.8175,0.8305,0.8112499999999999,0.862,1.16625,1.55775,1.85325,2.0685,1.9067500000000002,1.422,1.254,1.3827500000000001,1.639
0.03,0.04200000000000001,0.053,0.0665,0.079,0.10074999999999999,0.12275,0.15900000000000003,0.19474999999999998,0.1895,0.345,0.28275,0.4195,0.39849999999999997,0.5335,0.6270000000000001,0.723,0.7882499999999999,0.69025,0.8002499999999999,0.8835
0.716,0.8125,0.3875,0.20800000000000002,0.27325,0.398,0.66525,0.77325,0.9515,0.99525,0.39575000000000005,0.6425,1.1019999999999999,1.2775,1.3635,1.5524999999999998,1.5582500000000001,1.402,1.55325,1.908,2.0727499999999996
,,,0.018000000000000002,0.013999999999999999,0.03125,,0.042,0.04625,0.052500000000000005,0.05499999999999999,0.067,0.07500000000000001,0.084,0.09275,0.10225000000000001,0.1175,0.1285,0.14250000000000002,0.18275,0.1875
,,,,0.3005,0.32375,0.40725,0.512,0.65875,0.753,0.63575,0.7945,1.03825,1.22,1.3944999999999999,1.54375,1.6495000000000002,1.6304999999999998,2.27775,2.8175,3.0949999999999998
0.043000000000000003,0.052250000000000005,0.056,0.05900000000000001,0.07875000000000001,0.092,0.07575,0.08625000000000001,0.10625000000000001,0.1195,0.14500000000000002,0.2225,0.28975,0.359,0.44399999999999995,0.47950000000000004,0.52775,0.601,0.6799999999999999,0.7892500000000001,1.02725
0.197,0.21525,0.21150000000000002,0.22899999999999998,0.22375,0.254,0.27999999999999997,0.3245,0.39125,0.44975,0.3425,0.41725,0.45825000000000005,0.45525,0.46624999999999994,0.48500000000000004,0.492,0.5387500000000001,0.58275,0.7555000000000001,0.7975000000000001
0.5925000000000001,0.37,0.35000000000000003,0.526,0.39975,0.338,0.46724999999999994,0.615,0.767,0.9584999999999999,1.1345,1.1500000000000001,1.229,1.2395,1.31375,1.68875,1.56025,1.73075,1.8239999999999998,2.32625,2.7689999999999997
,,,,,,-0.19933333333333333,-0.13974999999999999,-0.128,-0.10799999999999998,-0.1935,-0.26,-0.22149999999999997,-0.163,-0.11349999999999999,0.004000000000000001,0.09375,0.10075,0.20875000000000002,0.254,0.2895
0.01675,0.021500000000000002,0.028,0.033,0.040749999999999995,0.056,0.07400000000000001,0.0855,0.11100000000000002,0.09225000000000001,0.0905,0.14200000000000002,0.1815,0.22499999999999998,0.27,0.33375,0.39399999999999996,0.46875,0.5162500000000001,0.577,0.659
0.10925000000000001,0.15175,0.07125000000000001,0.07825,0.08825000000000001,0.098,0.13575,0.19824999999999998,0.2415,0.254,0.1645,0.15175,0.17600000000000002,0.161,0.18924999999999997,0.23324999999999999,0.24725,0.32075,0.39375,0.5994999999999999,0.6475
0.21925,0.24775,0.20575,0.3045,0.30774999999999997,0.32575,0.34299999999999997,0.3827499999999999,0.41425,0.37825000000000003,0.33499999999999996,0.40149999999999997,0.4365,0.2895,0.28400000000000003,0.38899999999999996,0.5022500000000001,0.6375,0.4665,0.5905,0.6435
0.431,0.47850000000000004,0.429,0.48674999999999996,0.54575,0.65725,0.7929999999999999,0.9857500000000001,1.15875,0.9482499999999999,0.8555,1.08975,1.20325,1.608,1.8969999999999998,2.152,2.7465,3.0730000000000004,3.6397500000000003,4.5365,5.22875
0.242,0.56825,0.45999999999999996,0.2915,0.32299999999999995,0.3995,0.591,0.668,0.8170000000000001,0.53375,0.05575000000000001,0.4505,0.67675,0.83975,1.087,1.2385,1.4567499999999998,1.71025,2.1742500000000002,4.038,4.86275
0.34650000000000003,0.3225,0.35266666666666663,0.35633333333333334,0.48550000000000004,0.579,0.6455000000000001,0.68975,0.69075,0.78225,0.815,0.9162499999999999,1.1320000000000001,1.219,1.25225,1.4080000000000001,1.3499999999999999,1.39575,1.8489999999999998,1.966,2.0035
0.134,0.15700000000000003,0.192,0.16275,0.17450000000000002,0.25675,0.38525,0.6935,1.014,1.13125,0.6595,0.69125,0.925,1.0235,1.16275,1.3672499999999999,0.7687499999999999,0.26925,0.35175,0.401,0.35824999999999996
0.56375,0.64975,0.74025,0.8227500000000001,0.86475,0.91975,1.0175,0.871,0.75325,0.485,0.1325,0.22050000000000003,0.08425000000000002,0.17475000000000002,0.21050000000000002,0.30725,0.05949999999999996,0.5477500000000001,0.3225,0.37875000000000003,0.40575
0.64925,0.61625,0.459,0.44375,0.364,0.376,0.36249999999999993,0.43200000000000005,0.68925,0.9390000000000001,0.49974999999999997,0.6875,1.0345,1.2465,1.4425,1.66225,1.98325,2.222,2.4955,2.8847500000000004,3.0317499999999997
,,,,,,0.08,0.14550000000000002,0.306,0.38275,0.3825,0.385,0.43074999999999997,0.5105000000000001,0.56875,0.582,0.62575,0.7277500000000001,0.7835,0.9425,1.071
0.43224999999999997,0.49774999999999997,0.39549999999999996,0.41375,0.43025,0.47925000000000006,0.50975,0.52,0.528,0.5650000000000001,0.57,0.5515,0.6225,0.6655,0.6849999999999999,0.6709999999999999,0.718,0.6767500000000001,0.7070000000000001,0.70425,0.7275
,,,,,,0.3133333333333333,0.35924999999999996,0.41100000000000003,0.489,0.36424999999999996,0.429,0.6740000000000002,0.7835000000000001,0.927,1.03525,1.214,1.4280000000000002,1.5194999999999999,1.7205,1.7155
0.238,0.28525,0.29825,0.3625,0.39825,0.445,0.546,0.5855,0.69875,0.62775,0.5465,0.62325,0.70725,0.817,0.77625,0.92275,1.053,1.25425,1.5295,2.08225,2.28975
0.42375,0.48275,0.5745,0.612,0.6910000000000001,0.771,0.93825,0.917,0.9450000000000001,0.9512499999999999,1.0695000000000001,0.94,1.0645,0.941,1.12325,1.09975,1.14625,1.2665,1.24725,1.3599999999999999,1.4557499999999999
0.9777500000000001,1.08875,1.175,1.1909999999999998,1.17475,1.2670000000000001,1.3785,1.4552500000000002,1.13225,0.5890000000000001,-0.6475,-0.21,0.25875000000000004,0.40225,0.663,0.7555000000000001,0.8072499999999999,0.849,0.98325,1.3087499999999999,1.3840000000000001
0.37099999999999994,0.44925,0.48675,0.54375,0.545,0.6385000000000001,0.678,0.81575,1.05525,1.2495,0.9957500000000001,0.83325,0.91625,0.95075,1.1225,1.183,1.2115,1.18575,1.497,1.79,1.4017499999999998
,,,,0.2876666666666667,0.21375,0.28525,0.496,0.34325,0.618,-0.0925,0.70425,0.33249999999999996,1.488,1.322,1.2605,1.0677500000000002,0.5422499999999999,0.9812500000000001,1.2610000000000001,1.094
0.09875,0.13025,0.159,0.194,0.24825,0.30625,0.327,0.384,0.4215,0.32225000000000004,0.39199999999999996,0.37124999999999997,0.4285,0.48350000000000004,0.48275,0.7364999999999999,1.04025,1.25275,1.564,1.9445,2.20075
0.49325,0.5507500000000001,0.5742499999999999,0.57575,0.5407500000000001,0.6775000000000001,0.8097500000000001,0.88575,1.00775,0.87075,0.58725,0.789,1.21,1.3424999999999998,1.20775,1.3222500000000001,1.4357499999999999,1.544,1.79475,1.8765,1.9682499999999998
,,,,,,0.048,0.0485,0.10925000000000001,0.16975,0.154,0.29275,0.45624999999999993,0.464,0.542,0.7799999999999999,1.2799999999999998,1.3672499999999999,1.5642499999999997,1.75725,1.52325
,,,,,,,,,,,,,,,0.6096666666666667,0.63625,0.6419999999999999,0.6465000000000001,0.8195,1.0070000000000001
0.1,0.137,0.16625,0.20875000000000002,0.27249999999999996,0.34450000000000003,0.4335,0.502,0.60075,0.7057499999999999,0.7342500000000001,0.8140000000000001,0.92625,1.02075,1.06375,1.1875,1.25725,1.4295,1.59875,1.7897500000000002,2.03325
0.0445,0.061,0.08225,0.0695,0.0925,0.13125,0.20675,0.237,0.23024999999999998,0.26975,0.34125,0.35575,0.33099999999999996,0.386,0.37725,0.41000000000000003,0.44375,0.32675,0.25325,0.39125,0.36024999999999996
0.133,0.1605,0.20775,0.25,0.29325,0.34550000000000003,0.3705,0.362,0.38625,0.43299999999999994,0.4305,0.46299999999999997,0.48875,0.48025,0.469,0.4563333333333333,0.438,0.48650000000000004,0.588,0.7340000000000001,0.85225
0.5715,0.55625,0.5745,0.5655,0.37825,0.35075,0.39049999999999996,0.53875,0.6767500000000001,0.71525,0.50125,0.5505000000000001,0.55125,0.5635,0.6194999999999999,0.62725,0.6435,0.7017500000000001,0.71775,0.8807499999999999,0.89
0.30425,0.36825,0.35925,0.5087499999999999,0.5425,0.6297499999999999,0.50875,0.507,0.63825,0.77775,0.8380000000000001,0.86375,0.92,0.89875,0.96225,1.0005,0.89225,0.8537500000000001,1.32625,1.2485,1.1295
,,,,,,0.2025,0.3325,0.4815,0.65225,0.7485,0.79,1.0242499999999999,1.53775,1.68875,1.8707500000000001,2.17275,2.73625,3.02225,3.70325,4.24425
,,,,,,,,0.5335000000000001,0.628,0.18725000000000003,0.5725,0.74475,0.71925,0.77175,0.91675,0.9265,0.97125,1.09975,1.328,1.322
0.609,0.692,0.728,0.7759999999999999,0.68425,0.6465000000000001,0.8270000000000001,0.942,0.9205,0.909,0.85375,0.95225,1.013,1.03175,1.147,1.3135,1.5382500000000001,1.7369999999999999,2.0017500000000004,2.38075,2.67
0.24425000000000002,0.30525,0.3385,0.382,0.43900000000000006,0.499,0.5529999999999999,0.66675,0.7987500000000001,0.83975,0.6925,0.732,0.96625,1.009,1.16825,1.07,0.8545,1.133,1.1655,1.08575,1.35825
0.15,0.21675,0.29475,0.28049999999999997,0.30525,0.34299999999999997,0.386,0.38175000000000003,0.46325000000000005,0.316,0.49775,0.47424999999999995,0.66025,0.82775,0.85375,0.839,0.973,0.9369999999999999,0.8625,0.9909999999999999,1.0547499999999999
0.0375,0.0495,0.0575,0.06125,0.06775,0.07775,0.08499999999999999,0.088,0.10025,0.1215,0.1215,0.17450000000000002,0.21775,0.25025000000000003,0.3185,0.35425,0.39575,0.40275,0.42674999999999996,0.48950000000000005,0.58125
0.2115,0.17650000000000002,0.20024999999999998,0.234,0.2665,0.31175,0.37825,0.41875,0.6157499999999999,0.7695,0.7522500000000001,0.8435000000000001,1.0205,1.1792500000000001,1.3122500000000001,1.6637499999999998,1.8215000000000003,2.0255,2.30025,2.6885,3.0347500000000003
,,,,,,,,0.2075,0.26025,0.19024999999999997,0.28925,0.43524999999999997,0.36450000000000005,0.040499999999999994,0.024000000000000004,0.1615,0.20750000000000002,0.38275,0.77475,0.9279999999999999
,,0.061000000000000006,0.05775,0.09200000000000001,0.1565,0.23975,0.31100000000000005,0.41974999999999996,0.5077499999999999,0.47325,0.53425,0.69325,0.8642500000000001,0.9322499999999999,0.7535,0.43775000000000003,0.47,0.53175,0.577,0.646
,,,,,,,,,,,,0.3383333333333334,0.35925000000000007,0.40074999999999994,0.53,0.49,0.42824999999999996,0.263,0.3295,0.4595000000000001
0.20475,0.25625,0.1845,0.19100000000000003,0.21125,0.30875,0.38725000000000004,0.46324999999999994,0.5940000000000001,0.49,0.39,0.6175,0.73975,0.8252499999999999,0.95975,1.108,1.14625,1.0875,1.346,1.7675,1.85325
,,,,,1.11,0.9822500000000001,1.30875,1.518,1.2555,1.337,1.50375,0.7955,1.14225,1.96425,2.2577499999999997,2.391,2.4425000000000003,1.5962500000000002,2.3542500000000004,2.63075
0.0275,0.029000000000000005,0.042499999999999996,0.04975,0.08174999999999999,0.0935,0.12,0.1405,0.15400000000000003,0.14525,0.18325,0.26825000000000004,0.3535,0.4575,0.55825,0.6455,0.74075,0.7984999999999999,0.81925,1.0345,1.1595
,,,,,,0.29200000000000004,-0.05175,0.1335,0.0935,0.04724999999999999,0.41999999999999993,0.4415,0.428,0.5435,0.7020000000000001,0.8119999999999999,1.0165,1.21075,1.3857500000000003,1.3442499999999997
,,,,,,0.0015000000000000013,-0.09274999999999999,-0.38725,0.30124999999999996,-0.36275,-0.011749999999999997,-0.0305,-0.196,-0.012500000000000011,0.6575,0.2355,0.31875,0.37475,0.638,1.1207500000000001
,,,,,,,,,,,,,,-0.019,0.0075000000000000015,0.06225,0.09975,0.0655,0.16575,0.20224999999999999
0.20149999999999998,0.306,0.016,0.04699999999999999,0.10225000000000001,0.248,0.33225,0.403,0.43925000000000003,0.372,0.28025,0.61375,0.5302499999999999,0.37525,0.46599999999999997,0.65925,0.7112499999999999,0.8125,1.04875,1.3355,1.2595
0.4982500000000001,0.57575,0.28450000000000003,0.36425,0.3135,0.38325,0.492,0.6287499999999999,0.77125,0.76475,0.014999999999999998,0.1115,0.26625,0.46425,0.47250000000000003,0.51925,0.6244999999999999,0.6685,0.598,0.731,0.87425
,,,,,,,,,,,,,,,,,0.09933333333333333,0.02175,0.007499999999999998,0.0625
,,,,,,0.01025,0.01925,0.027999999999999997,0.022000000000000002,0.022,0.0345,0.053500000000000006,0.072,0.08575,0.114,0.12625,0.13924999999999998,0.022500000000000006,0.006499999999999997,0.05875
,,,,,,,0.4100000000000001,0.585,,,1.3863333333333332,0.7845000000000001,0.366,0.63125,1.17875,2.975,2.13825,1.65575,2.1734999999999998,2.919
,,,,,,0.1065,0.14075,-0.02375,-0.09775,-0.1295,-0.16699999999999998,-0.08375,-0.05275,-0.012,0.028749999999999998,0.045,0.05550000000000001,0.068,0.0625,0.06775
0.15000000000000002,0.19125000000000003,0.24325,0.3225,0.391,0.32575,0.31299999999999994,0.32625000000000004,0.37875,0.42275,0.5115,0.6355,0.93275,1.0505,1.10475,1.3259999999999998,1.6315,1.82475,1.9122499999999998,2.3335,2.5107500000000003
,,,,,,,,,0.226,0.1,0.127,0.25825,0.4215,0.644,0.7729999999999999,0.9175,1.1600000000000001,1.55225,2.00725,2.6510000000000002
0.0955,0.126,0.16899999999999998,0.25275000000000003,0.35350000000000004,0.48225000000000007,0.6134999999999999,0.7385,0.8442500000000001,0.738,0.71975,0.78,1.0190000000000001,1.25575,1.33025,1.3445,1.4887499999999998,1.9405000000000001,2.4075,3.1075,3.63975
0.7250000000000001,0.5934999999999999,0.61075,0.6345000000000001,0.4565,0.396,0.41674999999999995,0.425,0.49250000000000005,0.60225,0.62325,0.67475,0.7300000000000001,0.763,0.80775,0.87575,0.9027499999999999,0.9435,1.02875,1.2765,1.3555000000000001
0.17875,0.21825,0.223,0.275,0.24750000000000003,0.1785,0.19649999999999998,0.3405,0.40325,0.532,0.43124999999999997,0.64375,0.81525,0.9942500000000001,1.16025,1.41275,1.3915000000000002,1.24775,1.4155000000000002,1.94225,2.1184999999999996
0.5285,0.5815,0.5077499999999999,0.52375,0.59775,0.7047500000000001,0.8494999999999999,0.9572499999999999,1.0345,0.8612499999999998,0.5745,0.8525,1.04975,1.155,1.1345,1.215,1.2865,1.4442499999999998,1.4655,1.7975,1.8762500000000002
0.40049999999999997,0.46925000000000006,0.39775,0.297,0.19575,0.274,0.48125,0.564,0.651,0.66075,-0.20875,-0.12375000000000001,0.43425,0.68275,1.1342500000000002,1.5852500000000003,1.90575,1.9354999999999998,2.546,3.8307499999999997,4.573500000000001
0.293,0.38225,0.33299999999999996,0.45725000000000005,0.49625,0.5415,0.5985,0.6465,0.6407499999999999,0.48424999999999996,0.23075,0.40525,0.56775,0.70425,0.7484999999999999,0.76125,0.79075,0.8005,0.849,1.013,1.0675
0.36550000000000005,0.437,0.47250000000000003,0.54175,0.57225,0.6692499999999999,0.74,0.8915,1.04275,1.209,1.02025,1.161,1.3459999999999999,1.2067500000000002,1.4855,1.6,1.5605,1.5775000000000001,1.6045,1.6812500000000001,1.909
,,,,,,,,,0.126,0.16949999999999998,0.23324999999999999,0.30624999999999997,0.37049999999999994,0.45375000000000004,0.534,0.616,0.6857499999999999,0.8069999999999999,1.071,1.311
0.09325,0.0885,0.12225000000000001,0.15325,0.21099999999999997,0.27725,0.3525,0.41300000000000003,0.452,0.50575,0.6232500000000001,0.6815,0.8462500000000001,0.9177500000000001,1.002,1.05775,1.01,1.12775,1.02075,1.02475,1.1467500000000002
0.187,0.18374999999999997,0.16125,0.19025000000000003,0.204,0.242,0.28175,0.30375,0.32825,0.34625000000000006,0.31125,0.3555,0.47075,0.58525,0.657,0.76525,0.78975,0.7595,0.7425,0.65,0.82875
,,,,,,0.44899999999999995,0.49,0.5595,0.582,0.5447500000000001,0.5773333333333334,0.87425,1.0285,1.1465,1.329,1.34125,0.8917499999999999,0.8355,0.9364999999999999,0.914
-0.014500000000000002,0.29125,0.47025,0.06625,0.30225,0.7477499999999999,1.65275,2.00925,1.89375,1.00925,-0.1925,0.30974999999999997,0.8755,1.1755,0.9895,1.37375,2.058,0.8339999999999999,1.23925,1.483,1.164
0.5685,0.58825,0.55975,0.44425,0.524,0.667,0.8137500000000001,1.102,1.24525,0.706,0.12025,-0.033499999999999995,-0.20625000000000002,-0.08725,0.005500000000000012,0.20950000000000002,0.518,0.752,0.8005000000000001,0.9607500000000001,1.18325
0.7697499999999999,0.85425,0.9724999999999999,0.9715,1.0385,1.3005,1.1315,0.9365,0.581,0.6266666666666667,0.381,0.6925,0.58575,0.35774999999999996,0.2675,0.423,0.5225,0.415,0.31775000000000003,0.33125000000000004,0.52075
,,,,,,,,,,0.2875,0.3365,0.407,0.49,0.5535,0.59775,0.694,0.76225,0.7789999999999999,1.02,1.09725
-0.0009999999999999992,0.04175,0.15600000000000003,0.16175,0.1375,0.16175,0.24975,0.2365,0.257,0.245,0.31725,0.28900000000000003,0.36425,0.47025,0.56325,0.669,0.7615000000000001,0.86225,0.9695,1.1495,1.2934999999999999
-0.18150000000000002,-0.138,-0.24775000000000003,-0.3135,-0.53975,-0.48874999999999996,-0.43975,-0.46425,-0.6585,-0.764,-0.81975,-0.8342499999999999,-0.08774999999999997,0.44349999999999995,-0.15450000000000003,-0.516,-0.32724999999999993,0.2395,0.38675,0.867,1.10575
,,,,,,,0.3375,0.2495,0.27475000000000005,0.34075,0.36975,0.37474999999999997,0.3125,0.3885,0.42625,0.416,0.39849999999999997,0.44149999999999995,0.37925000000000003,0.30474999999999997
0.7537499999999999,0.77725,0.7555,0.75925,0.6325000000000001,0.6155,0.62825,0.62725,0.5900000000000001,0.6325000000000001,0.588,0.5515,0.53175,0.5874999999999999,0.69225,0.84575,0.96575,0.964,0.94525,1.133,1.1902499999999998
0.22924999999999998,0.14675,0.08175000000000002,0.051500000000000004,0.0695,0.09175,0.14025,0.19824999999999998,0.27,0.3195,0.29025,0.31075,0.4375,0.6267499999999999,0.7472500000000001,0.8744999999999999,1.0145,0.999,0.8775000000000001,0.9497499999999999,0.97475
0.21299999999999997,0.274,0.314,0.32,0.35475,0.44400000000000006,0.49224999999999997,0.53325,0.6937500000000001,0.75725,0.8072499999999999,0.9892500000000001,1.1777499999999999,1.254,1.2850000000000001,1.37325,1.40875,1.59525,1.81,2.00375,2.246
0.153,0.18299999999999997,0.2135,0.2475,0.27925,0.32499999999999996,0.37900000000000006,0.43,0.50875,0.53825,0.518,0.5515,0.62725,0.654,0.8155,0.831,0.8452500000000001,1.0905,1.23975,1.43675,1.49825
,,,,,0.342,0.385,0.77475,1.22575,0.493,0.406,0.4635,0.8997499999999999,1.0676666666666668,1.1395,0.5647500000000001,0.7,0.93125,1.37975,2.41075,3.3255
,,,,,,0.25,0.33575,0.442,0.88725,0.38050000000000006,1.30275,0.68675,1.4205,1.923,1.9365,1.871,1.2734999999999999,2.0365,3.4844999999999997,1.28975
0.238,0.21575000000000003,0.23550000000000001,0.26225,0.26325,0.2815,0.281,0.298,0.31675000000000003,0.3285,0.35625,0.4515,0.50225,0.5385,0.587,0.61175,0.65,0.69475,0.7475,0.7942500000000001,0.85125
,,,,,,0.37,0.6275000000000001,0.33575,0.357,0.43099999999999994,0.3842500000000001,0.27775,0.25825,0.20175,0.28125,0.45299999999999996,0.48775,0.4915,0.46375,0.482
0.27549999999999997,0.3145,0.33875000000000005,0.413,0.4585,0.51625,0.5662499999999999,0.62425,0.603,0.4495,0.28150000000000003,0.52925,0.7015,0.82525,0.9425,1.0025,1.01575,0.99625,1.0055,1.1349999999999998,1.123
