1999_eps_fc,2000_eps_fc,2001_eps_fc,2002_eps_fc,2003_eps_fc,2004_eps_fc,2005_eps_fc,2006_eps_fc,2007_eps_fc,2008_eps_fc,2009_eps_fc,2010_eps_fc,2011_eps_fc,2012_eps_fc,2013_eps_fc,2014_eps_fc,2015_eps_fc,2016_eps_fc,2017_eps_fc,2018_eps_fc,2019_eps_fc,1999_eps_act,2000_eps_act,2001_eps_act,2002_eps_act,2003_eps_act,2004_eps_act,2005_eps_act,2006_eps_act,2007_eps_act,2008_eps_act,2009_eps_act,2010_eps_act,2011_eps_act,2012_eps_act,2013_eps_act,2014_eps_act,2015_eps_act,2016_eps_act,2017_eps_act,2018_eps_act,2019_eps_act,1999_eod_act,2000_eod_act,2001_eod_act,2002_eod_act,2003_eod_act,2004_eod_act,2005_eod_act,2006_eod_act,2007_eod_act,2008_eod_act,2009_eod_act,2010_eod_act,2011_eod_act,2012_eod_act,2013_eod_act,2014_eod_act,2015_eod_act,2016_eod_act,2017_eod_act,2018_eod_act,2019_eod_act,2000_eps_fc_terms,2001_eps_fc_terms,2002_eps_fc_terms,2003_eps_fc_terms,2004_eps_fc_terms,2005_eps_fc_terms,2006_eps_fc_terms,2007_eps_fc_terms,2008_eps_fc_terms,2009_eps_fc_terms,2010_eps_fc_terms,2011_eps_fc_terms,2012_eps_fc_terms,2013_eps_fc_terms,2014_eps_fc_terms,2015_eps_fc_terms,2016_eps_fc_terms,2017_eps_fc_terms,2018_eps_fc_terms,2019_eps_fc_terms
0.44625000000000004,0.463,0.312,0.33649999999999997,0.37224999999999997,0.46649999999999997,0.55725,0.6107499999999999,0.6415000000000001,0.54525,0.31475,0.5872499999999999,0.81825,0.987,0.9962500000000001,1.17025,1.402,1.4732499999999997,1.46,1.4537499999999999,1.497,0.40875,0.45,0.2875,-0.05124987500000004,0.36375,0.49250000000000005,0.43875000537500003,0.53625000745,0.6337499999999999,0.40875,0.25375,0.58375,0.87,0.76625,2.7812499999999996,1.8937499999999998,1.2974999999999999,0.825053,1.555,1.3725,1.3399999999999999,29.109250000000003,22.828000000000003,24.51625,26.4575,26.5075,31.27875,31.42125,32.58,36.525000000000006,27.32875,24.693749999999998,35.335,42.51875,56.51375,79.63375,103.9375,103.5,103.44,110.13,106.6725,116.02999999999999,0.544,0.47825000000000006,0.36424999999999996,0.40525,0.48050000000000004,0.5855,0.6427499999999999,0.66825,0.7095,0.5065,0.45925,0.7194999999999999,0.929,0.9772500000000001,1.17875,1.423,1.59575,1.5960000000000003,1.6515,1.65225
0.2765,0.351,0.44299999999999995,0.415,0.457,0.46125,0.509,0.54225,0.5904999999999999,0.5555,0.41425,0.7065,0.61525,0.5562499999999999,0.5875,0.556,0.52125,0.59375,0.5305,0.56375,0.611,0.357625,0.43124999999999997,0.15500000000000003,0.165,0.53125,0.47375,0.44999999850000005,0.5700000000000001,0.8625,0.62,0.2675,0.53,0.655,0.6525,0.46749999999999997,0.6575,0.2525,0.7000000000000001,0.41250000000000003,0.6475,0.64,12.229925,15.057224999999999,19.302275,16.228450000000002,18.942675,22.265875,27.470450000000003,30.26005,43.16765,38.486200000000004,28.840300000000003,24.639025,25.771124999999998,26.3882,28.31135,31.976725000000002,31.9311,36.11,36.2375,28.6075,31.41333333333333,0.2993333333333333,0.45775,0.501,0.45525,0.46974999999999995,0.5135,0.55175,0.5807500000000001,0.6315,0.4645,0.8116666666666666,0.66125,0.5995,0.57925,0.5485,0.57925,0.5902499999999999,0.55825,0.56375,0.60425
0.037,0.07125,0.095,0.14625000000000002,0.1505,0.18874999999999997,0.2575,0.17900000000000002,0.23675,0.3555,0.46299999999999997,0.6105,0.9235000000000001,1.17025,1.38875,1.486,1.8449999999999998,1.77025,1.06975,1.08525,0.9217500000000001,0.0050000002224999986,0.0675000018,0.09249999949650001,0.164429,0.19249999865,0.28750000000000003,-1.5600000000000003,0.192500002675,0.20031200224999998,0.3675,0.39067675,0.609002,0.918204,1.07421775,1.1749999999999998,0.6424999999999998,-0.012321000000000026,-6.99862125,0.20942624999999998,0.23603775,0.40666666666666673,12.229925,15.057224999999999,19.302275,16.228450000000002,18.942675,22.265875,27.470450000000003,30.26005,43.16765,38.486200000000004,28.840300000000003,24.639025,25.771124999999998,26.3882,132.61333333333334,154.4425,163.08749999999998,98.54,78.43,66.45,50.55666666666667,0.073,0.0975,0.14625000000000002,0.15375000000000003,0.1895,0.25625000000000003,0.17875000000000002,0.2285,0.3545,0.46125,0.605,0.9240000000000002,1.17425,1.401,1.5205,1.874,2.3672500000000003,1.52725,1.3407499999999999,1.138
0.037,0.07125,0.141,0.4895,0.58575,0.7682499999999999,1.12075,1.4220000000000002,1.7467499999999998,0.7759999999999999,1.1485,1.384,1.5777499999999998,1.669,2.04825,2.34825,2.394,2.4160000000000004,2.674,2.9977499999999995,2.9932499999999997,0.0050000002224999986,0.0675000018,0.085000002095,0.08382775,0.5466895,1.0835055,1.7176775,1.7695615,2.0032565,-0.66646925,1.6916485,1.7111159999999999,1.72703425,0.3550082499999999,-0.37147649999999993,0.7105527499999998,3.09731075,2.455,4.586501,2.41505575,2.4833333333333334,12.229925,15.057224999999999,33.19,31.1775,35.5075,48.3125,65.9525,78.905,94.5275,60.0625,38.9775,56.7625,55.5375,54.91499999999999,75.555,87.955,81.36249999999998,82.3175,109.03,94.9825,94.27666666666666,0.073,0.0975,0.5894999999999999,0.5833333333333334,0.8376666666666667,1.1360000000000001,1.3817500000000003,1.701,1.9855,1.5322500000000001,1.3755000000000002,1.62825,1.7665,1.96575,2.29175,2.4615,2.491,2.6014999999999997,2.948,3.22875
0.037,0.07125,0.141,0.4895,0.58575,0.7682499999999999,0.46499999999999997,0.34325,0.22875,0.47775,0.563,0.715,0.82625,0.9955,1.1735,1.2715,1.4577499999999999,1.70425,1.82575,1.863,1.8715000000000002,0.3824999991,0.3524999985,0.38249999879999996,0.30000000075,0.3250000006,0.34750000000000003,0.495,0.13,0.2925,1.0475,0.8700000000000001,0.5925,0.8274999999999999,0.985,1.23,1.3175,1.5225,1.71,1.685,2.1399999999999997,1.8099999999999998,25.219,23.172250000000002,30.674999999999997,34.58,36.697500000000005,49.99249999999999,63.7275,85.155,80.8875,86.98,69.355,94.59,117.6825,141.6775,154.18,172.63250000000002,210.20999999999998,244.515,212.60750000000002,207.8225,233.74,0.073,0.0975,0.5894999999999999,0.5833333333333334,0.8376666666666667,1.1360000000000001,0.2866666666666667,0.26325,0.47075,0.55025,0.61225,0.7445,0.9884999999999999,1.151,1.2854999999999999,1.39875,1.692,1.8362500000000002,1.867,1.859
0.037,0.07125,0.141,0.4895,0.58575,0.7682499999999999,0.46499999999999997,0.34325,0.22875,0.47775,0.563,0.715,0.82625,1.7105000000000001,1.4325,1.54575,1.68825,0.77375,0.8745,2.1435,2.0382499999999997,0.3824999991,0.3524999985,0.38249999879999996,0.30000000075,0.3250000006,0.34750000000000003,0.495,0.13,0.2925,1.0475,0.8700000000000001,0.5925,2.1766666666666667,1.635,1.515,2.0975,1.945,0.735,2.4925,2.995,1.7166666666666668,25.219,23.172250000000002,30.674999999999997,34.58,36.697500000000005,49.99249999999999,63.7275,85.155,80.8875,86.98,69.355,94.59,117.6825,44.23666666666667,65.9575,77.625,79.45,83.2225,88.66749999999999,101.775,97.03666666666668,0.073,0.0975,0.5894999999999999,0.5833333333333334,0.8376666666666667,1.1360000000000001,0.2866666666666667,0.26325,0.47075,0.55025,0.61225,0.7445,0.9690000000000001,1.7040000000000002,1.71725,1.7025,1.67875,1.2520000000000002,1.771,2.32275
0.1455,0.1455,0.251,0.21275000000000002,0.251,0.219,0.26075,0.46524999999999994,0.61075,0.75925,0.7175,0.59975,0.89625,1.25775,1.565,1.6015000000000001,1.78125,1.64975,1.5785,1.9035,2.3095,0.1074999971375,0.1549999994,0.27499999425,0.0975000010625,0.2749999952425,-0.04250000417500001,0.29999999887500006,0.527500002075,0.69499999545,0.82,0.445,0.7825000000000001,0.13999999999999996,0.9500000000000001,1.4966432500000002,0.4375,1.3325,1.7375,1.705,1.7325,2.4375,8.5,10.125,12.57,13.467500000000001,14.682500000000001,21.7575,30.6875,42.0775,52.177499999999995,33.144999999999996,33.71,56.699999999999996,64.8075,92.9625,121.64250000000001,122.67249999999999,99.3375,98.50750000000001,120.31,134.625,101.60666666666667,0.1455,0.251,0.21275000000000002,0.251,0.219,0.26075,0.46524999999999994,0.61075,0.75925,0.7175,0.59975,0.89625,1.25775,1.565,1.6015000000000001,1.78125,1.64975,1.5785,1.9035,2.3095
0.1455,0.1455,0.251,0.21275000000000002,0.251,0.219,0.05400000000000001,0.12075,0.1625,0.21100000000000002,0.17525000000000002,0.212,0.2085,0.317,0.389,0.4745,0.35725,0.43675,0.506,0.6792499999999999,0.87375,0.2633333307475,0.387499998025,0.2750000009,-0.5875,-0.07249999981250001,-0.017500000430000003,0.064999999905,0.037499999475000004,0.25000000299999997,0.2224999982,0.2025,0.18250000000000002,0.16,0.36,0.4675,0.3375,0.39749999999999996,0.3225,0.5025,0.48249999999999993,0.65,21.166650000000004,38.78645,18.509999999999998,8.184999999999999,6.4675,6.8375,10.59,17.47,27.145,25.8125,21.8875,19.7025,20.74,24.240000000000002,28.5275,34.03999999999999,25.4525,27.130000000000003,36.6275,32.8075,37.910000000000004,0.1455,0.251,0.21275000000000002,0.251,0.219,0.06,0.13266666666666668,0.20933333333333334,0.26733333333333337,0.28425,0.27225,0.28125,0.28675,0.36975,0.48475,0.5854999999999999,0.46299999999999997,0.47625,0.6950000000000001,0.7495
-0.08124999999999999,0.39225,0.29225,0.11850000000000002,0.60075,0.63125,0.6855,0.5932499999999999,0.5714999999999999,0.8702499999999999,-0.09075,0.41375,0.80325,1.0030000000000001,1.1047500000000001,1.1305,-0.073,-0.15974999999999995,0.35750000000000004,1.50675,1.874,-0.05499999999999999,0.38749999999999996,0.255,0.0575,0.8775,0.6225,0.98,1.4650000000000003,0.4633333333333334,0.4525000000000001,-0.1175,1.285,1.765,0.385,-1.495,1.5899999999999999,-0.4674999999999999,-0.8525,1.215,1.4275,0.8099999999999999,9.57825,14.312750000000001,16.560000000000002,24.46,27.1475,34.239999999999995,47.7475,42.3675,46.41,48.965,31.607499999999998,66.905,86.685,102.69750000000002,160.4675,190.6925,137.305,164.41750000000002,166.55,166.6825,143.97,0.12225,0.4345,0.234,0.6812499999999999,0.6120000000000001,0.70175,0.8054999999999999,0.72375,0.90825,0.47450000000000003,0.456,0.811,1.2887500000000003,1.2349999999999999,1.40675,0.8057500000000001,-0.031749999999999994,0.3415,1.1995,2.314
-0.08124999999999999,0.39225,0.29225,0.11850000000000002,0.60075,0.63125,0.6855,0.5932499999999999,0.5714999999999999,0.8702499999999999,-0.09075,0.41375,0.80325,1.0030000000000001,1.1047500000000001,1.1305,0.3193333333333333,0.36975,0.449,0.57775,0.6792499999999999,-0.05499999999999999,0.38749999999999996,0.255,0.0575,0.8775,0.6225,0.98,1.4650000000000003,0.4633333333333334,0.4525000000000001,-0.1175,1.285,1.765,0.385,-1.495,0.21827,0.2525,0.29000000000000004,0.375,0.435,0.5533333333333333,9.57825,14.312750000000001,16.560000000000002,24.46,27.1475,34.239999999999995,47.7475,42.3675,46.41,48.965,31.607499999999998,66.905,86.685,102.69750000000002,160.4675,190.6925,33.620000000000005,38.8875,58.585,82.7675,107.29666666666667,0.12225,0.4345,0.234,0.6812499999999999,0.6120000000000001,0.70175,0.8054999999999999,0.72375,0.90825,0.47450000000000003,0.456,0.811,1.2887500000000003,1.2349999999999999,1.40675,0.8057500000000001,0.37575,0.435,0.5662500000000001,0.7152499999999999
0.06525,0.1245,0.12825,0.11474999999999999,0.16425,0.2605,0.27725,0.394,0.48450000000000004,0.5417500000000001,0.47375,0.565,0.7522500000000001,0.8835000000000001,1.10225,1.232,1.1,0.9940000000000001,0.99925,0.7862500000000001,0.815,0.040624999925,0.11625,-0.06625,0.057499999999999996,0.13124999999999998,0.26625,0.325,0.37250000000000005,0.49750000000000005,0.4825,0.24,0.495,0.6425,0.8975,0.9975,1.1825,0.8125000000000001,0.96,0.41750000000000004,-0.8449999999999999,0.905,34.35545,45.343774999999994,26.643124999999998,16.1425,20.9225,37.785000000000004,39.3725,41.205,41.915,41.042500000000004,43.8375,42.36000000000001,53.7375,62.0525,67.41,76.78999999999999,58.92125,59.602500000000006,57.105000000000004,60.1175,69.79333333333334,0.12475,0.14400000000000002,0.12475,0.14500000000000002,0.19975,0.2995,0.3745,0.44375,0.5215000000000001,0.496,0.56425,0.68875,0.877,1.05325,1.2919999999999998,1.2317500000000001,1.0485,1.1012499999999998,0.8225,0.91825
0.06525,0.1245,0.12825,0.11474999999999999,0.16425,0.2605,0.27725,0.394,0.48450000000000004,0.5417500000000001,0.47375,0.565,0.7522500000000001,0.8835000000000001,1.10225,0.2366666666666667,1.0135,1.01025,1.13125,1.223,1.28225,0.040624999925,0.11625,-0.06625,0.057499999999999996,0.13124999999999998,0.26625,0.325,0.37250000000000005,0.49750000000000005,0.4825,0.24,0.495,0.6425,0.8975,0.9975,0.12,0.6675,-0.055,-0.03499999999999999,-0.07999999999999999,0.41500000000000004,34.35545,45.343774999999994,26.643124999999998,16.1425,20.9225,37.785000000000004,39.3725,41.205,41.915,41.042500000000004,43.8375,42.36000000000001,53.7375,62.0525,67.41,76.78999999999999,63.98,53.535,67.28999999999999,72.06,70.82666666666667,0.12475,0.14400000000000002,0.12475,0.14500000000000002,0.19975,0.2995,0.3745,0.44375,0.5215000000000001,0.496,0.56425,0.68875,0.877,1.05325,1.2919999999999998,1.0135,1.01025,1.13125,1.223,1.28225
0.5,0.555,0.292,0.3827499999999999,0.31625000000000003,0.54525,0.5717500000000001,0.706,0.6992500000000001,0.602,0.12300000000000001,0.45200000000000007,0.6415,0.42324999999999996,0.52525,0.8510000000000001,1.1239999999999999,1.4124999999999999,1.77975,2.11,2.32075,0.545000002375,0.5874999844000001,0.3325000003,0.457499999425,0.365000000225,0.5974999952,0.867499997025,0.7574999940250001,0.7075000093525,0.6724999999999999,0.1925,0.61,0.7,0.022499999999999964,0.5375,0.8600000000000001,0.76,1.4949999999999999,1.895,2.1550000000000002,2.5533333333333332,44.265625,24.6725,18.0225,18.6675,25.2725,46.387499999999996,45.3275,40.115,41.652499999999996,22.4675,17.7275,33.572500000000005,31.3275,29.9175,38.065,64.97,87.71,76.5725,111.28999999999999,112.2675,114.71999999999998,0.62175,0.5999999999999999,0.28850000000000003,0.456,0.549,0.6964999999999999,0.8079999999999999,1.023,0.7107499999999999,0.4515,0.44900000000000007,0.796,0.6745,0.669,0.87925,1.279,1.5755,1.64225,2.2224999999999997,2.4612499999999997
0.5,0.555,0.292,0.3827499999999999,0.31625000000000003,0.54525,-4.1445,3.153,2.6405,2.46025,3.13975,1.9315,-0.6202500000000002,2.7635,4.6114999999999995,5.51375,5.23075,4.0765,-0.0552499999999998,0.9127499999999997,4.780749999999999,0.814999982725,1.0174999822,0.535,1.15,1.96999999875,2.2124999457500003,-0.9025000000000001,3.25,3.3175,-0.08499999999999996,3.306719,2.7425,-0.3674999999999999,3.9443265,6.4075,6.5424999999999995,5.58,5.995,2.8225000000000002,0.5666264999999999,6.527119,27.484375,46.65625,69.17999999999999,58.8625,73.3675,82.4225,94.09,93.89500000000001,103.86250000000001,82.9775,78.9375,80.735,83.35,103.22999999999999,139.85,161.4625,178.11,196.6175,234.5125,233.3825,243.07666666666668,0.62175,0.5999999999999999,0.28850000000000003,0.456,0.549,0.6964999999999999,3.0380000000000003,3.1100000000000003,3.2110000000000003,2.98325,2.9235,3.0245,2.97875,3.5074999999999994,4.317,4.59225,4.5032499999999995,4.68575,5.3955,5.96625
0.5,0.555,0.292,0.3827499999999999,0.31625000000000003,0.54525,0.37,0.494,0.6352499999999999,0.6062500000000001,0.16325,0.06325,0.11525,0.119,0.1705,0.1815,0.24275000000000002,0.33075,0.254,0.36775,0.35525,0.39749999999999996,0.3725,0.425,0.45999999999999996,0.534999996425,0.52,0.5625,0.7274999999999999,0.6625000000000001,0.415,-0.1725,-0.03499999999999999,0.08499999999999999,-0.01999999999999999,0.35,0.449154,0.34249999999999997,0.35750000000000004,0.21707774999999999,0.36614475,0.3966666666666667,27.484375,46.65625,69.17999999999999,58.8625,73.3675,82.4225,94.09,93.89500000000001,103.86250000000001,82.9775,78.9375,80.735,83.35,103.22999999999999,139.85,161.4625,178.11,196.6175,234.5125,58.68,67.90666666666665,0.62175,0.5999999999999999,0.28850000000000003,0.456,0.549,0.6964999999999999,0.45699999999999996,0.67125,0.8055,0.41500000000000004,0.1335,0.12125,0.1405,0.1825,0.17775000000000002,0.2375,0.32075,0.38625,0.35949999999999993,0.49725
0.5,0.555,0.292,0.3827499999999999,0.31625000000000003,0.54525,-0.675,-0.5365,-0.45325000000000004,-0.31225,-0.28975000000000006,-0.37174999999999997,-0.5225,0.6975,1.802,2.491,3.0125,2.741,3.665,4.951499999999999,6.097,-0.1849999968025,-0.15750000149750001,-0.449999995525,-0.707499995825,-0.532499993725,0.189999990875,-0.4249999974,-0.44,-0.4,-0.25065875,-0.21250000000000002,-0.31749999999999995,-0.61,1.966474,1.0825,0.8425,1.54,2.13985,2.8200000000000003,5.66,4.04,8.82825,31.81675,26.8095,17.8775,13.9125,10.5,9.735,16.302500000000002,20.372500000000002,18.455,18.814999999999998,27.26,53.82000000000001,138.64249999999998,247.3475,338.38,492.405,369.695,425.4325,366.7225,333.67333333333335,0.62175,0.5999999999999999,0.28850000000000003,0.456,0.549,0.6964999999999999,-0.6525000000000001,-0.41675,-0.43724999999999997,-0.263,-0.36650000000000005,-0.43074999999999997,-0.2275,1.3845,2.49925,2.78325,3.1455,3.46775,4.3515,5.6072500000000005
0.498,0.466,0.46624999999999994,0.5467500000000001,0.5814999999999999,0.60125,0.59525,0.6755,0.5867500000000001,0.2665,-0.29950000000000004,-0.175,1.734723475976807e-18,0.15725,0.20500000000000002,0.20575,0.19275000000000003,0.20775,0.24425,0.3475,0.38475,0.479912511175,0.48396241407500007,0.45763810092499996,0.5609104091,0.595334532875,0.536342945075,0.545,0.6875,0.44000000000000006,0.2966666666666667,-0.28,-0.1575,-0.0875,0.1775,0.195,0.2,0.1875,0.217032,0.2525,0.38749999999999996,0.37666666666666665,8.82825,31.81675,26.8095,27.317899999999998,27.869349999999997,31.958775000000003,32.89,35.62,30.4,12.055,4.95,7.175,5.2725,6.9175,9.2175,10.5825,9.605,10.147499999999999,15.420000000000002,17.0225,14.969999999999999,0.5115,0.48075,0.52675,0.57925,0.6084999999999999,0.6352500000000001,0.656,0.7114999999999999,0.6012500000000001,-0.048499999999999995,-0.165,0.012750000000000001,0.12025,0.198,0.2145,0.20975,0.20900000000000002,0.239,0.315,0.39299999999999996
0.18824999999999997,0.23299999999999998,0.16724999999999998,0.01625,0.0065,0.1595,0.32175,0.39799999999999996,0.45425,0.391,0.04675,0.10425000000000001,0.244,0.35524999999999995,0.451,0.5365,0.6637499999999998,0.68125,0.6425,0.8540000000000001,0.9754999999999999,0.15,0.2275,0.1725,0.0025000000000000005,0.009999999999999998,0.20500000000000002,0.355,0.425,0.46,0.4125,0.06,0.11000000000000001,0.26,0.3775,0.46249999999999997,0.5675,0.6799999999999999,0.6699999999999999,0.585,0.9025,0.98,13.9219,28.351575,23.4875,21.2,18.7725,27.1475,31.352500000000003,37.925,32.6025,23.82,23.3,27.645000000000003,26.8275,29.33,37.945,49.2675,53.58,42.845,50.66,62.6425,59.276666666666664,0.21525,0.25975000000000004,0.1445,0.064,0.10300000000000001,0.2685,0.386,0.47775,0.47125,0.1695,0.11449999999999999,0.23625000000000002,0.349,0.44625,0.52425,0.65875,0.7582500000000001,0.69725,0.789,0.97875
0.1825,0.25066666666666665,0.23125000000000004,0.17766666666666667,0.18350000000000002,0.27775,0.32075,0.4115,0.50475,0.512,0.224,0.42374999999999996,0.5349999999999999,0.60025,0.6895,0.78025,0.87325,0.87,1.18475,1.65,1.7710000000000001,0.1988888897,0.2999999987,0.22444444565,0.18111110884999998,0.19777778014999997,0.29055555555,0.313333333325,0.474166666675,0.5425,0.5025,0.3125,0.46,0.55,0.55,0.6575,0.8525,0.8771050000000001,0.93281225,1.105,1.47,1.83,9.14585,12.340275,13.45225,13.261099999999999,14.774475,17.733325,21.389975,29.845,31.542499999999997,24.869999999999997,20.99,27.365,31.8275,36.487500000000004,45.735,54.3825,55.99,56.0975,82.5275,86.305,82.47333333333331,0.225,0.258,0.23866666666666667,0.16549999999999998,0.24024999999999996,0.32075,0.3995,0.49774999999999997,0.55325,0.38325000000000004,0.39649999999999996,0.5755,0.64725,0.747,0.77925,0.91025,0.9289999999999999,1.1395,1.5952499999999998,1.8250000000000002
0.31224999999999997,0.35999999999999993,0.41525,0.42400000000000004,0.4515,0.46025,0.589,0.7434999999999999,0.8175,0.8305,0.8112499999999999,0.862,1.16625,1.55775,1.85325,2.0685,1.9067500000000002,1.422,1.254,1.3827500000000001,1.639,0.22749999999999998,0.3624999982,0.152499995225,0.4424999979,0.44499999947499996,0.4325000067375,0.47250000000000003,0.74,0.9575,1.02750000475,1.0250000000000001,1.21,1.4774999999999998,1.835,2.0524999999999998,2.14442475,1.9899999999999998,1.1625,-0.305,0.5,1.33,18.46875,17.84375,24.7025,23.53,26.077499999999997,36.925,47.08749999999999,64.465,81.45,58.279999999999994,63.3475,89.69500000000001,131.01,153.885,171.08749999999998,167.8775,123.375,94.335,86.85000000000001,119.6325,112.91333333333334,0.35999999999999993,0.41525,0.42400000000000004,0.4515,0.46025,0.589,0.7434999999999999,0.8175,0.8305,0.8112499999999999,0.862,1.16625,1.55775,1.85325,2.0685,1.9067500000000002,1.422,1.254,1.3827500000000001,1.639
0.03,0.04200000000000001,0.053,0.0665,0.079,0.10074999999999999,0.12275,0.15900000000000003,0.19474999999999998,0.1895,0.345,0.28275,0.4195,0.39849999999999997,0.5335,0.6270000000000001,0.723,0.7882499999999999,0.69025,0.8002499999999999,0.8835,0.034375000744999995,0.045937500895,0.023124999364999996,0.0725000008925,0.0862499997,0.106249999245,0.11812499804999999,0.1517075631,0.1087500012,0.17749999835000002,0.2425,0.31499999999999995,0.37,0.44,0.5349999999999999,0.61,0.6275000000000001,0.6275,0.605,0.5549999999999999,0.7074999999999999,4.6758,8.347675,12.229375000000001,8.04375,9.79375,12.178749999999999,17.416249999999998,22.55,23.37875,19.8,21.6925,32.42,28.785000000000004,36.0375,47.8475,50.1625,58.2,61.9725,77.8725,107.815,120.37,0.04175,0.053,0.0665,0.079,0.10074999999999999,0.12275,0.15975,0.19599999999999998,0.19274999999999998,0.229,0.28300000000000003,0.391,0.39875000000000005,0.53375,0.626,0.6222500000000001,0.6697500000000001,0.6932499999999999,0.7965,0.8847500000000001
0.716,0.8125,0.3875,0.20800000000000002,0.27325,0.398,0.66525,0.77325,0.9515,0.99525,0.39575000000000005,0.6425,1.1019999999999999,1.2775,1.3635,1.5524999999999998,1.5582500000000001,1.402,1.55325,1.908,2.0727499999999996,0.7350000000000001,0.85,0.4175,0.1625,0.38249999999999995,0.5525,0.7375,0.8599999999999999,2.309999988,0.9824999951500001,0.38749999999999996,0.8125,1.2149999999999999,1.2974999999999999,1.35,1.49,1.5350000000000001,1.4,1.605,1.0875,1.4675000000000002,20.18325,14.99025,15.5185,19.255000000000003,26.597499999999997,40.1075,54.3525,65.775,66.945,42.682500000000005,35.885,59.7225,77.69500000000001,74.825,98.64750000000001,117.69749999999999,111.17750000000001,121.32749999999999,173.0575,169.6075,168.03,0.859,0.7417500000000001,0.20224999999999999,0.27175,0.36175,0.573,0.7755000000000001,0.953,1.058,0.59575,0.525,1.0425,1.3307499999999999,1.381,1.56775,1.6440000000000001,1.51,1.51075,1.8975000000000002,2.25
0.716,0.8125,0.3875,0.018000000000000002,0.013999999999999999,0.03125,0.66525,0.042,0.04625,0.052500000000000005,0.05499999999999999,0.067,0.07500000000000001,0.084,0.09275,0.10225000000000001,0.1175,0.1285,0.14250000000000002,0.18275,0.1875,0.005267489718499999,0.00702331983775,0.0122908093285,0.019753086420000003,0.0263374485025,0.0329218107,0.0395061726925,0.0419753084675,0.044938271607500004,0.051851852379999994,0.06296296296500001,0.0677777777775,0.0766666666675,0.08555555555,0.0944444444375,0.1055555555325,0.11833333333250001,0.12833333332500002,0.136666666675,0.17833333335,0.15666666666666668,1.38685,1.4183750000000002,1.640825,1.8939000000000001,2.708475,3.2721,3.845425,4.1037,5.0009999999999994,5.153325,5.3770500000000006,7.064825,9.0678,9.8978,11.91665,13.624425,17.671675,19.908324999999998,28.418325,36.408325,37.18666666666667,0.859,-0.004,0.20224999999999999,0.27175,0.026500000000000003,0.573,0.043500000000000004,0.04675000000000001,0.053750000000000006,0.055,0.065,0.07225000000000001,0.0835,0.09475,0.10325000000000001,0.11800000000000002,0.12925,0.14250000000000002,0.1735,0.196
0.716,0.8125,0.3875,0.018000000000000002,0.3005,0.32375,0.40725,0.512,0.65875,0.753,0.63575,0.7945,1.03825,1.22,1.3944999999999999,1.54375,1.6495000000000002,1.6304999999999998,2.27775,2.8175,3.0949999999999998,0.19499999775,0.2025000006,0.22625000029999998,0.15999999835,0.17999999983249998,0.3150000006,0.44875,0.5549999999999999,0.7074999999999999,0.7875,0.66,0.855,1.1125,1.2374999999999998,1.355,1.6175000000000002,1.7275,1.625,2.375,2.285,2.8800000000000003,16.4922,15.726600000000001,20.38,19.7675,19.8575,27.922500000000003,36.808749999999996,47.59,60.005,56.4225,47.7775,63.852500000000006,81.38499999999999,104.7775,130.76999999999998,145.54,172.7375,179.72000000000003,235.105,279.8325,354.9433333333333,0.859,-0.004,0.20224999999999999,0.27175,0.36333333333333334,0.42600000000000005,0.6183333333333333,0.646,0.8062500000000001,0.74025,0.7367499999999999,0.9864999999999999,1.1909999999999998,1.5333333333333334,1.5585,1.7277500000000001,1.8384999999999998,2.05625,2.67425,3.1057500000000005
0.043000000000000003,0.052250000000000005,0.056,0.05900000000000001,0.07875000000000001,0.092,0.07575,0.08625000000000001,0.10625000000000001,0.1195,0.14500000000000002,0.2225,0.28975,0.359,0.44399999999999995,0.47950000000000004,0.52775,0.601,0.6799999999999999,0.7892500000000001,1.02725,0.044531250375,0.051562499255000005,0.0571875001875,0.06062499992249999,0.08031249903000001,0.09312500104749999,0.07250000000000001,0.08625,0.10875000000000001,0.120625,0.148125,0.22562499999999996,0.29500000000000004,0.363125,0.44875,0.4925,0.55875,0.6325000000000001,0.71353575,0.895,1.075,2.661125,2.261725,3.250975,4.8941,5.56595,6.855,6.915625,6.996875,7.275625,8.25125,10.31,14.039375,20.311875,29.915,34.145,38.44,50.8925,61.122499999999995,67.10499999999999,86.25750000000001,100.69,0.052250000000000005,0.056,0.05900000000000001,0.07875000000000001,0.092,0.07575,0.08625000000000001,0.10625000000000001,0.1195,0.14500000000000002,0.2225,0.28975,0.359,0.44399999999999995,0.47950000000000004,0.52775,0.601,0.6799999999999999,0.7892500000000001,1.02725
