2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.12475,0.14400000000000002,0.12475,0.14500000000000002,0.19975,0.2995,0.3745,0.44375,0.5215000000000001,0.496,0.56425,0.68875,0.877,1.05325,1.2919999999999998,1.2317500000000001,1.0485,1.1012499999999998,0.8225,0.91825
,,,,,,,,,,,,,,,1.0135,1.01025,1.13125,1.223,1.28225
0.62175,0.5999999999999999,0.28850000000000003,0.456,0.549,0.6964999999999999,0.8079999999999999,1.023,0.7107499999999999,0.4515,0.44900000000000007,0.796,0.6745,0.669,0.87925,1.279,1.5755,1.64225,2.2224999999999997,2.4612499999999997
,,,,,,3.0380000000000003,3.1100000000000003,3.2110000000000003,2.98325,2.9235,3.0245,2.97875,3.5074999999999994,4.317,4.59225,4.5032499999999995,4.68575,5.3955,5.96625
,,,,,,0.45699999999999996,0.67125,0.8055,0.41500000000000004,0.1335,0.12125,0.1405,0.1825,0.17775000000000002,0.2375,0.32075,0.38625,0.35949999999999993,0.49725
,,,,,,-0.6525000000000001,-0.41675,-0.43724999999999997,-0.263,-0.36650000000000005,-0.43074999999999997,-0.2275,1.3845,2.49925,2.78325,3.1455,3.46775,4.3515,5.6072500000000005
0.5115,0.48075,0.52675,0.57925,0.6084999999999999,0.6352500000000001,0.656,0.7114999999999999,0.6012500000000001,-0.048499999999999995,-0.165,0.012750000000000001,0.12025,0.198,0.2145,0.20975,0.20900000000000002,0.239,0.315,0.39299999999999996
0.21525,0.25975000000000004,0.1445,0.064,0.10300000000000001,0.2685,0.386,0.47775,0.47125,0.1695,0.11449999999999999,0.23625000000000002,0.349,0.44625,0.52425,0.65875,0.7582500000000001,0.69725,0.789,0.97875
0.225,0.258,0.23866666666666667,0.16549999999999998,0.24024999999999996,0.32075,0.3995,0.49774999999999997,0.55325,0.38325000000000004,0.39649999999999996,0.5755,0.64725,0.747,0.77925,0.91025,0.9289999999999999,1.1395,1.5952499999999998,1.8250000000000002
0.35999999999999993,0.41525,0.42400000000000004,0.4515,0.46025,0.589,0.7434999999999999,0.8175,0.8305,0.8112499999999999,0.862,1.16625,1.55775,1.85325,2.0685,1.9067500000000002,1.422,1.254,1.3827500000000001,1.639
0.04175,0.053,0.0665,0.079,0.10074999999999999,0.12275,0.15975,0.19599999999999998,0.19274999999999998,0.229,0.28300000000000003,0.391,0.39875000000000005,0.53375,0.626,0.6222500000000001,0.6697500000000001,0.6932499999999999,0.7965,0.8847500000000001
0.859,0.7417500000000001,0.20224999999999999,0.27175,0.36175,0.573,0.7755000000000001,0.953,1.058,0.59575,0.525,1.0425,1.3307499999999999,1.381,1.56775,1.6440000000000001,1.51,1.51075,1.8975000000000002,2.25
,-0.004,,,0.026500000000000003,,0.043500000000000004,0.04675000000000001,0.053750000000000006,0.055,0.065,0.07225000000000001,0.0835,0.09475,0.10325000000000001,0.11800000000000002,0.12925,0.14250000000000002,0.1735,0.196
,,,,0.36333333333333334,0.42600000000000005,0.6183333333333333,0.646,0.8062500000000001,0.74025,0.7367499999999999,0.9864999999999999,1.1909999999999998,1.5333333333333334,1.5585,1.7277500000000001,1.8384999999999998,2.05625,2.67425,3.1057500000000005
0.052250000000000005,0.056,0.05900000000000001,0.07875000000000001,0.092,0.07575,0.08625000000000001,0.10625000000000001,0.1195,0.14500000000000002,0.2225,0.28975,0.359,0.44399999999999995,0.47950000000000004,0.52775,0.601,0.6799999999999999,0.7892500000000001,1.02725
0.2185,0.23725,0.237,0.26333333333333336,0.265,0.2896666666666667,0.3293333333333333,0.36550000000000005,0.44749999999999995,0.41000000000000003,0.4295,0.48675,0.5095,0.48,0.504,0.50625,0.5427500000000001,0.592,0.7077500000000001,0.8230000000000001
0.5952500000000001,0.436,0.47750000000000004,0.47575,0.37225,0.469,0.6355,0.7595000000000001,0.9770000000000001,1.1677499999999998,1.2565,1.2650000000000001,1.2967499999999998,1.3347499999999999,1.621,1.7422499999999999,1.847,1.8642500000000002,2.3072500000000002,2.92425
,,,,,-0.21,-0.1235,-0.09225,-0.09425000000000001,-0.10525000000000001,-0.183,-0.19700000000000004,-0.14025,-0.12250000000000001,-0.006749999999999999,0.09025,0.1765,0.281,0.26249999999999996,0.31
0.021500000000000002,0.028,0.03275,0.040999999999999995,0.053000000000000005,0.07300000000000001,0.08675000000000001,0.11124999999999999,0.123,0.10825000000000001,0.12875,0.18125000000000002,0.23174999999999998,0.26899999999999996,0.33275,0.3975,0.47825,0.537,0.59275,0.66175
0.13975,0.15325,0.10825000000000001,0.09425,0.118,0.1295,0.1805,0.23324999999999999,0.2785,0.22425,0.185,0.195,0.18175000000000002,0.18874999999999997,0.22975,0.2785,0.32,0.396,0.5587500000000001,0.6905
0.2725,0.26525,0.293,0.3123333333333333,0.3645,0.3793333333333333,0.4046666666666667,0.44966666666666666,0.4445,0.37525,0.40874999999999995,0.45749999999999996,0.45525000000000004,0.32425000000000004,0.391,0.51975,0.68125,0.6559999999999999,0.62325,0.6945
0.5,0.5252500000000001,0.49024999999999996,0.5565,0.627,0.743,0.9089999999999999,1.149,1.3196666666666668,1.01975,1.07575,1.238,1.4184999999999999,2.02225,2.18175,2.818,3.141,3.4392500000000004,4.6395,5.4175
0.40025,0.63425,0.3895,0.30574999999999997,0.38925,0.5700000000000001,0.6877500000000001,0.73975,0.7969999999999999,0.41175,0.37999999999999995,0.6437499999999999,0.814,0.9207500000000001,1.147,1.43025,1.778,2.11,3.3497500000000002,5.02775
0.34900000000000003,0.35266666666666663,0.35633333333333334,0.48550000000000004,0.579,0.6455000000000001,0.68975,0.69075,0.78225,0.815,0.9162499999999999,1.1320000000000001,1.219,1.25225,1.4080000000000001,1.3499999999999999,1.39575,1.8489999999999998,1.966,2.0035
0.17525000000000002,0.23225,0.22324999999999998,0.20425000000000001,0.251,0.33025000000000004,0.594,0.9474999999999999,1.23475,0.8899999999999999,0.7130000000000001,0.9822500000000001,1.18525,1.206,1.45675,1.073,0.5167499999999999,0.42574999999999996,0.53925,0.44599999999999995
0.63225,0.7255,0.83025,0.8865000000000001,0.93825,1.02,,0.7789999999999999,0.5700000000000001,0.367,0.10999999999999999,0.12000000000000001,0.13075,0.24,0.32,0.42625,-0.04250000000000001,-0.31550000000000006,0.38875,0.47
0.8083333333333332,0.6345000000000001,0.523,0.5219999999999999,0.51575,0.41725,0.47400000000000003,0.6332500000000001,0.93825,0.9557500000000001,0.64575,0.981,1.26175,1.4192500000000001,1.6262499999999998,1.98625,2.2662500000000003,2.51975,2.824,3.11175
,,,,,,0.14275,0.2855,0.3785,0.389,0.39749999999999996,0.425,0.483,0.55875,0.6287499999999999,0.6565,0.73175,0.70175,0.7912499999999999,1.02175
0.508,0.5066666666666667,0.42424999999999996,0.46449999999999997,0.484,0.5365,0.544,0.55175,0.5755,0.59125,0.60075,0.6455,0.689,0.6957500000000001,0.6772499999999999,0.716,0.74325,0.746,0.7307500000000001,0.75
,,,,,0.54,0.33825,0.47125000000000006,0.4895,0.45799999999999996,0.48725,0.614,0.7982499999999999,0.8812500000000001,1.06,1.33075,1.4575,1.6929999999999998,1.7315,1.8324999999999998
0.39999999999999997,0.5095000000000001,0.35075,0.4079999999999999,0.43825,0.6503333333333333,0.7086666666666667,0.7180000000000001,0.7542500000000001,0.601,0.65825,0.7044999999999999,0.8165000000000001,0.7529999999999999,0.9410000000000001,1.103,1.2585,1.48225,1.9985,2.31575
0.45899999999999996,0.5665,0.68775,0.74275,0.669,0.7657499999999999,0.921,0.94125,0.9784999999999999,1.1604999999999999,1.1447500000000002,1.09575,1.068,1.1135000000000002,1.1277499999999998,1.1815,1.31975,1.268,1.4132500000000001,1.4275
1.09875,1.19025,1.251,1.2242499999999998,1.26125,1.38025,1.4865,1.5347500000000003,1.221,0.06349999999999999,-0.3275,0.22,0.46324999999999994,0.673,0.7495,0.805,0.859,0.9592499999999999,1.20575,1.44325
0.42874999999999996,0.514,0.56075,0.5655,0.6687500000000001,0.702,0.7969999999999999,0.92825,1.1872500000000001,1.0847499999999999,0.9550000000000001,0.919,0.9995,1.1085,1.274,1.3079999999999998,1.2742499999999999,1.417,1.8635000000000002,1.7810000000000001
,,,0.28,0.2505,0.28175000000000006,0.49750000000000005,0.361,0.6170000000000001,-0.065,0.7092499999999999,0.32325000000000004,1.467,1.31725,1.2534999999999998,1.157,0.5815,0.979,1.1915,1.097
0.13025,0.159,0.194,0.24825,0.30625,0.327,0.384,0.4215,0.32225000000000004,0.39199999999999996,0.37124999999999997,0.4285,0.48350000000000004,0.48275,0.7364999999999999,1.04025,1.25275,1.564,1.9445,2.20075
0.54225,0.62625,0.688,0.6975,0.64125,0.835,0.9753333333333334,1.0099999999999998,1.08175,0.6973333333333334,0.7505,1.252,1.5060000000000002,1.5105,1.4180000000000001,1.5455,1.6170000000000002,1.8170000000000002,2.14075,2.18925
,,,,,0.08,0.06575,0.10475,0.15375,0.15375,0.2475,0.4295,0.47525,0.5385,0.6795,1.16525,1.4307500000000002,1.5390000000000001,1.7879999999999998,1.68875
,,,,,,,,,,,,,,,0.63525,0.6980000000000001,0.7665000000000001,0.84125,1.07775
0.13825,0.16599999999999998,0.20425000000000001,0.26325,0.33725,0.4315,0.51525,0.6054999999999999,0.72,0.7945,0.8182499999999999,0.9204999999999999,1.03425,1.096,1.21375,1.29825,1.42375,1.60875,1.77175,2.0225
0.061,0.08225,0.0695,0.0925,0.13125,0.20675,0.237,0.23024999999999998,0.26975,0.34125,0.35575,0.33099999999999996,0.386,0.37725,0.41000000000000003,0.44375,0.32675,0.25325,0.39125,0.36024999999999996
0.157,0.20175,0.24924999999999997,0.2935,0.34475,0.37200000000000005,0.3655,0.3875,0.43475,0.4355,0.46224999999999994,0.49075,0.4845,0.47350000000000003,0.4425,0.45875,0.487,0.5894999999999999,0.73325,0.8562500000000001
0.59875,0.64525,0.6227499999999999,0.43399999999999994,0.3685,0.35524999999999995,0.45300000000000007,0.801,0.7759999999999999,0.6337499999999999,0.5577500000000001,0.6132500000000001,0.59775,0.6232499999999999,0.679,0.6505,0.7142499999999999,0.735,0.79725,0.91475
0.35775000000000007,0.42700000000000005,0.45375,0.629,0.6525,0.6564999999999999,0.544,0.65825,0.82975,0.8435000000000001,0.911,0.9400000000000001,0.937,1.0222499999999999,1.04875,1.0055,0.88075,1.51375,1.282,1.20725
,,,,,,0.34,0.476,0.6465,0.7275,0.8035000000000001,0.99825,1.4705,1.82725,1.87425,2.15675,2.71225,3.104,3.58875,4.168
,,,,,,,,0.6132500000000001,0.31074999999999997,0.45125000000000004,0.7639999999999999,0.7915000000000001,0.8267500000000001,0.94025,1.0155,1.02875,1.0675,1.2885,1.4155000000000002
0.7060000000000001,0.8015,0.8007500000000001,0.8085,0.7769999999999999,0.8975,1.1466666666666667,1.0325000000000002,1.0202499999999999,1.018,1.0110000000000001,1.1,1.128,1.21875,1.4002500000000002,1.643,1.8354999999999997,2.03775,2.4479999999999995,2.87925
0.30525,0.3385,0.382,0.43900000000000006,0.499,0.5529999999999999,0.66675,0.7987500000000001,0.83975,0.6925,0.732,0.96625,1.009,1.16825,1.07,0.8545,1.133,1.1655,1.08575,1.35825
0.21675,0.29475,0.28049999999999997,0.30525,0.34299999999999997,0.386,0.38175000000000003,0.46325000000000005,0.542,0.49775,0.47424999999999995,0.66025,0.82775,0.85375,0.839,0.973,0.9369999999999999,0.8625,0.9909999999999999,1.0547499999999999
0.0495,0.0575,0.06125,0.06775,0.07775,0.08499999999999999,0.088,0.10025,0.1215,0.1215,0.17450000000000002,0.21775,0.25025000000000003,0.3185,0.35425,0.39575,0.40275,0.42674999999999996,0.48950000000000005,0.58125
0.22999999999999998,0.2333333333333333,0.2595,0.2865,0.31525000000000003,0.37925,0.405,0.58475,0.7725000000000001,0.8395,0.84,1.03475,1.195,1.33875,1.6647500000000002,1.924,2.03475,2.2975000000000003,2.681,3.0645
,,,,,,,0.174,0.26675,0.3235,0.26925,0.49450000000000005,0.41075,0.28025000000000005,0.16249999999999998,0.244,0.34775,0.43574999999999997,0.7447499999999999,0.965
,0.055,0.05650000000000001,0.08925000000000001,0.15275,0.23675,0.3115,0.41575,0.508,0.49324999999999997,0.5295,0.69,0.8625,0.93525,0.75875,0.4385,0.47150000000000003,0.5335,0.57925,0.6487499999999999
,,,,,,,,,,,,0.3876666666666666,0.42425,0.55575,0.6192500000000001,0.5565,0.3615,0.297,0.48274999999999996
0.25125,0.245,0.21375,0.19925,0.29225,0.36374999999999996,0.45375,0.5700000000000001,0.6615,0.4145,0.59325,0.7630000000000001,0.81625,0.9492499999999999,1.0835,1.223,1.165,1.2135,1.62,1.8287499999999999
,,,,,1.147,1.2585,1.4117499999999998,1.5237499999999997,1.3895,1.4355000000000002,1.5175,1.46075,1.7545000000000002,2.078,2.3325,2.44625,2.42425,2.54875,2.7915
0.018500000000000003,0.045,0.0575,0.06975,0.10900000000000001,0.12425,0.15350000000000003,0.1605,0.16775,0.16975,0.21100000000000002,0.3265,0.4415,0.55825,0.6545,0.76575,0.87775,0.8792500000000001,0.94925,1.197
,,,,,0.39649999999999996,0.21275,0.1395,0.164,0.16175,0.3225,0.40475000000000005,0.51825,0.48775,0.7217500000000001,0.8732500000000001,0.91225,1.18725,1.5635000000000001,1.54025
,,,,,0.78,0.10875,0.23825,0.344,0.37825000000000003,-0.21325,-0.0305,-0.196,-0.012500000000000011,0.6575,0.2355,0.31875,0.37475,0.638,1.1207500000000001
,,,,,,,,,,,,,,0.011666666666666667,0.09575,0.1265,0.11800000000000001,0.14150000000000001,0.22224999999999998
0.288,0.2555,0.053000000000000005,0.1045,0.22475,0.28675,0.40875,0.4455,0.515,0.22825,0.49475,0.64225,0.5105000000000001,0.47824999999999995,0.60375,0.74575,0.76625,0.9390000000000001,1.2525,1.3820000000000001
0.589,0.63525,0.39049999999999996,0.36450000000000005,0.4256666666666667,0.4985,0.63825,0.7913333333333332,1.0376666666666665,0.50625,0.188,0.303,0.44975,0.57425,0.57125,0.6397499999999999,0.705,0.7085,0.7632499999999999,0.9355
,,,,,,,,,,,,,,,,,0.2425,0.057499999999999996,0.10833333333333334
,,,,,,0.026500000000000003,0.0305,0.05,0.03075,0.0335,0.05374999999999999,0.07874999999999999,0.09675,0.119,0.1535,0.1615,0.1405,0.057,0.09050000000000001
,,,,,,0.45999999999999996,0.531,-0.44475,0.014499999999999902,0.03975000000000006,1.2085000000000001,1.3515000000000001,1.06075,1.1305,2.1792499999999997,2.13475,1.7825,1.81325,2.6115
,,,,,,0.07325000000000001,-0.0010000000000000007,-0.056249999999999994,-0.12675,-0.16775,-0.12325,-0.0685,-0.01025,0.028999999999999998,0.02575,0.06725,0.05775,0.068,0.0895
0.17700000000000002,0.23299999999999998,0.307,0.3965,0.41375,0.38525,0.36224999999999996,0.38125000000000003,0.439,0.50175,0.6427499999999999,0.881,1.13875,1.141,1.32,1.61775,1.8562500000000002,2.02475,2.2185,2.5525
,,,,,,,,0.226,0.1,0.127,0.25825,0.4215,0.644,0.7729999999999999,0.9175,1.1600000000000001,1.54975,2.00725,2.6510000000000002
0.115,0.15725,0.218,0.31775000000000003,0.4575,0.59675,0.7462500000000001,0.86425,0.9624999999999999,0.76675,0.7785,0.9510000000000001,1.219,1.4417499999999999,1.43725,1.5152499999999998,1.9485000000000001,2.3575,2.9405,3.65825
0.75825,0.6726666666666666,0.665,0.5005000000000001,0.42899999999999994,0.4463333333333333,0.45099999999999996,0.45625,0.5912499999999999,0.6392499999999999,0.6807500000000001,0.7422500000000001,0.795,0.81375,0.88225,0.9257499999999999,0.95375,1.0277500000000002,1.198,1.3632499999999999
0.28049999999999997,0.302,0.2876666666666667,0.29575,0.29674999999999996,0.2475,0.3035,0.41974999999999996,0.517,0.5722499999999999,0.53625,0.81325,0.99325,1.19225,1.3507500000000001,1.59875,1.44175,1.40625,1.76075,2.262
0.6043333333333333,0.63275,0.5680000000000001,0.6032500000000001,0.7132499999999999,0.8394999999999999,0.9902500000000001,1.0642500000000001,1.06225,0.7882499999999999,0.73325,1.0747499999999999,1.22875,1.286,1.3347499999999999,1.3407499999999999,1.46125,1.4997500000000001,1.70375,1.94275
0.7085,0.588,0.46599999999999997,0.264,0.4033333333333333,0.42324999999999996,0.6653333333333332,0.7863333333333333,0.649,0.23675,-0.10974999999999999,0.5513333333333333,0.7035,1.166,1.52325,2.08275,2.03975,2.25275,3.38,4.7235
0.38175000000000003,0.44799999999999995,0.46275,0.50075,0.54575,0.604,0.64225,0.688,0.66075,0.37575000000000003,0.3735,0.5235,0.6649999999999999,0.7575,0.7907500000000001,0.813,0.8414999999999999,0.86675,0.98025,1.0815
0.43249999999999994,0.511,0.512,0.5845,0.6405,0.773,0.88225,1.02225,1.22275,1.177,1.1804999999999999,1.3545,1.4100000000000001,1.51525,1.741,1.78025,1.64425,1.6452499999999999,1.7155,1.97275
,,,,,,,,0.1165,0.167,0.2295,0.29824999999999996,0.3645,0.45175,0.5489999999999999,0.6617500000000001,0.7095,0.81125,1.065,1.32925
0.0865,0.10724999999999998,0.15325,0.2005,0.27275,0.3515,0.43374999999999997,0.491,0.52325,0.62975,0.71225,0.8384999999999999,1.007,1.0437500000000002,1.11225,1.1205,1.1510000000000002,1.11325,1.08425,1.20475
0.1965,0.21575,0.191,0.22575,0.23025,0.29866666666666664,0.315,0.34675,0.38025,0.3675,0.36350000000000005,0.44525000000000003,0.60475,0.6837500000000001,0.77625,0.83625,0.8640000000000001,0.8089999999999999,0.65,0.82875
,,,,,0.475,0.49524999999999997,0.6265,0.685,0.57625,0.547,0.8534999999999999,1.1187500000000001,1.2635,1.4117500000000003,1.55225,1.40775,1.02325,1.0035,1.0095
0.15475,0.2705,0.3245,0.32325,0.3725,0.63025,1.7045,1.857,1.986,0.7745,0.34575,0.6837500000000001,1.0270000000000001,1.3224999999999998,1.33875,1.5202499999999999,1.7782499999999999,1.2785,1.7422500000000003,2.1715
0.7324999999999999,0.9026666666666667,0.65325,0.5162500000000001,0.8203333333333332,0.9415,1.2633333333333334,1.38075,1.1547500000000002,0.4225,0.14875,-0.08725000000000001,-0.11575,0.03375000000000001,0.1925,0.50375,0.8495,1.0495,1.07375,1.2195
0.85575,0.9457500000000001,1.0474999999999999,1.0375,1.154,1.20825,0.77,0.61,0.6133333333333333,0.39999999999999997,0.40249999999999997,0.56925,0.46199999999999997,0.49175,0.365,0.532,0.45175,0.49149999999999994,0.3615,0.393
,,,,,,,,,,0.3363333333333333,0.39525,0.491,0.5785,0.6144999999999999,0.6985,0.8015000000000001,0.83025,0.9552499999999999,1.116
0.02575,0.132,0.2435,0.15100000000000002,0.15125000000000002,0.2295,0.269,0.28375,0.30675,0.33299999999999996,0.35524999999999995,0.3685,0.46275,0.5555,0.6632500000000001,0.7745,0.86025,0.9590000000000001,1.1015,1.2995
-0.2315,-0.25833333333333336,-0.31466666666666665,-0.429,-0.49425,-0.3746666666666667,-0.44425000000000003,-0.6240000000000001,-0.8045,-0.8095,-0.8210000000000001,-0.37424999999999997,0.89025,-0.06225,-0.45125,-0.14875,0.5375,0.43599999999999994,0.7402500000000001,1.0579999999999998
,,,,,,,0.325,0.22799999999999998,0.324,0.34850000000000003,0.37725,0.34450000000000003,0.35274999999999995,0.42500000000000004,0.4375,0.39325,0.639,0.5035000000000001,0.34625
0.829,0.8006666666666667,0.80525,0.7070000000000001,0.60775,0.6505,0.6545,0.6225,0.67425,0.65625,0.5954999999999999,0.569,0.62825,0.6990000000000001,0.88725,0.9352500000000001,1.003,0.9917499999999999,1.0635,1.17975
0.25675000000000003,0.15366666666666667,0.08666666666666667,0.07700000000000001,0.1015,0.146,0.21533333333333335,0.26575,0.3205,0.3455,0.32675,0.38125,0.54825,0.738,0.8634999999999999,1.03175,1.1285,1.09875,1.0065,1.08875
0.27499999999999997,0.324,0.3645,0.3575,0.42574999999999996,0.5195,0.5680000000000001,0.6655,0.81075,0.83075,0.9545000000000001,1.1637499999999998,1.3304999999999998,1.34325,1.40725,1.44025,1.59775,1.7967499999999998,2.06175,2.3515
0.1815,0.214,0.24875,0.28125,0.321,0.37575,0.43274999999999997,0.502,0.554,0.531,0.55875,0.6235,0.6765,0.833,0.8617499999999999,0.8637499999999999,1.11625,1.27175,1.41925,1.5715
,,,,,0.3895,0.6365000000000001,1.05625,1.3322500000000002,0.77525,0.60075,0.754,1.092,1.2800000000000002,1.2422499999999999,0.83125,1.11025,1.59475,2.1727499999999997,3.3737500000000002
,,,,,0.25,0.33375,0.44400000000000006,0.88175,0.39425,1.29,0.6705000000000001,1.4175,1.91725,1.9267500000000002,1.90825,1.2674999999999998,2.02125,3.48425,1.3045000000000002
0.24833333333333332,0.26366666666666666,0.26499999999999996,0.28150000000000003,0.2793333333333333,0.3,0.3045,0.295,0.358,0.37525,0.48124999999999996,0.4915,0.5680000000000001,0.62975,0.63375,0.69,0.75675,0.7942499999999999,0.74725,0.8345000000000001
,,,,,,0.54,0.5075,0.36424999999999996,0.409,0.4175,0.35350000000000004,0.29000000000000004,0.29325,0.211,0.40325,0.49824999999999997,0.52825,0.454,0.44475000000000003
0.3195,0.3544999999999999,0.39525,0.4575,0.512,0.573,0.62725,0.68625,0.65,0.38675,0.45025000000000004,0.6880000000000001,0.8122499999999999,0.901,0.999,1.0474999999999999,1.0675,1.03475,1.1287500000000001,1.235
1.5895000000000001,1.35175,1.458,1.53,1.5395,1.5625000000000002,1.71325,2.221,2.22375,1.2189999999999999,1.6555,2.661,1.6470000000000002,2.2337499999999997,3.1185,3.5004999999999997,3.729,4.0802499999999995,3.998,3.8237500000000004
,,0.8300000000000001,1.3445,1.7810000000000001,1.7542499999999999,1.5862500000000002,1.7375,1.914,1.8535,1.8372499999999998,1.93925,1.97425,1.7872500000000002,1.8772499999999999,1.7839999999999998,2.07475,2.11625,2.801,2.72225
,,,,,0.38,0.4533333333333333,0.5042500000000001,0.56725,0.56225,0.5442499999999999,0.5932499999999999,0.5845,0.5505,0.5802499999999999,0.6289999999999999,0.69825,0.7845,0.94225,1.0817500000000002
0.14533333333333334,0.4093333333333333,0.5793333333333334,0.028333333333333332,0.10325000000000001,0.20049999999999998,0.25525,0.3655,0.495,0.364,0.34125,0.35075,0.39775000000000005,0.26175,0.31174999999999997,0.251,0.23199999999999998,0.2205,0.20625,0.24825
0.3015,0.35424999999999995,0.37675000000000003,0.44100000000000006,0.50725,0.5927500000000001,0.6575,0.7107500000000001,0.7827500000000001,0.8350000000000001,0.8899999999999999,1.0055,1.11525,1.21375,1.27725,1.2570000000000001,1.15175,1.03675,1.095,1.1727500000000002
,,,,,,,,,,,,,,,0.87,0.757,0.7335,0.982,1.15825
,,,,,,,0.27375,0.31900000000000006,0.33275,0.344,0.37525000000000003,0.43525,0.38649999999999995,0.36849999999999994,0.4065,0.42200000000000004,0.4375,0.4575000000000001,0.47250000000000003
0.44575,0.3395,0.17675000000000002,0.234,0.29200000000000004,0.50025,0.387,0.33949999999999997,0.17675,-0.11424999999999999,-0.044,0.14100000000000001,0.11425,0.23249999999999998,0.351,0.39725,0.33925,0.27099999999999996,0.33199999999999996,0.2695
,,,,,0.14300000000000002,0.22425,0.5862499999999999,0.7645000000000001,0.34349999999999997,0.207,0.74525,1.496,1.557,1.9707499999999998,1.70775,0.7472500000000001,1.0967500000000001,1.7537500000000001,1.73225
,,,0.36125,0.48575,0.8545,1.18975,1.07125,1.2945,0.9477500000000001,1.31275,1.73075,1.448,1.2407500000000002,1.5482500000000001,0.6677500000000001,0.16125,1.02325,1.6092499999999998,1.738
0.685,0.5433333333333333,0.665,0.29175,0.3325,0.3195,0.3183333333333333,0.37166666666666665,0.39666666666666667,0.39925000000000005,0.40225,0.43125,0.46625000000000005,0.47924999999999995,0.48774999999999996,0.53425,0.5337500000000001,0.5695,0.59375,0.64975
0.17775000000000002,0.27925,0.058499999999999996,0.1185,0.18175000000000002,0.22625,0.24175000000000002,0.26225,0.31799999999999995,0.3135,0.31075,0.554,0.43425,0.41875,0.52475,0.57075,0.5045,0.5345,0.762,0.9199999999999999
0.422,0.53425,0.5255,0.50125,0.57725,0.931,1.395,1.61475,2.10675,1.5555,1.501,1.8242500000000001,2.0955,2.016,1.93,1.35475,0.8560000000000001,1.026,1.1367500000000001,1.2205
0.16050000000000003,0.17475,0.222,0.2565,0.29274999999999995,0.327,0.36175,0.3995,0.46799999999999997,0.49875,0.499,0.49675,0.5695,0.605,0.63325,0.6665,0.69525,0.8065,0.7302500000000001,0.58
,,,,,,1.0976666666666668,1.1500000000000001,1.3104999999999998,0.8915,0.7637500000000002,1.0982500000000002,1.16275,1.1107500000000001,1.11625,1.11375,1.0972499999999998,0.97675,0.9077499999999998,0.9052499999999999
,,,,,,,,,,,,0.5016666666666666,0.50525,0.5109999999999999,0.516,0.515,0.5815,0.7155,0.84875
0.1975,0.2075,0.21875,0.25825,0.28375,0.333,0.362,0.4085,0.46375,0.5315,0.6007499999999999,0.714,0.8140000000000001,0.8745,0.924,0.9299999999999999,0.9145,0.7787499999999999,0.81125,0.9517500000000001
,,0.28099999999999997,0.38725,0.52675,0.7255,0.9095,1.0034999999999998,1.0815000000000001,1.04125,1.06925,1.17925,1.3205,1.44125,1.54875,1.7985000000000002,1.97025,2.17175,2.0397499999999997,1.9980000000000002
0.7867500000000001,0.806,0.91375,0.9942500000000001,1.1277500000000003,1.24475,1.3932499999999999,1.51,1.233,0.06350000000000001,-0.53325,0.060750000000000005,0.38825,0.43075,0.45799999999999996,0.41775,0.483,0.5982500000000001,0.86175,1.08775
,,,,,,,,,,,,,0.34349999999999997,0.38925,0.42474999999999996,0.45425000000000004,0.5994999999999999,0.71875,0.8615
